"Year","Game","Appid","MainTags","MainTag1","MainTag2","MainTag3","MainTag4","MainTag5"
2014,"Disciples III: Reincarnation",10270,"gothic,rpg,turn-based strategy,strategy,turn-based","gothic","rpg","turn-based strategy","strategy","turn-based"
2014,"Raptor: Call of the Shadows (1994 Classic Edition)",358360,"action,shoot 'em up,classic,NA,NA","action","shoot 'em up","classic","NA","NA"
2014,"Super Trench Attack!",311870,"action,comedy,shooter,indie,rpg","action","comedy","shooter","indie","rpg"
2014,"Adventurer Manager",280320,"retro,rpg,indie,casual,simulation","retro","rpg","indie","casual","simulation"
2014,"GIGANTIC ARMY",278930,"action,shooter,arcade,retro,mechs","action","shooter","arcade","retro","mechs"
2014,"Leviathan: The Last Day of the Decade",328270,"adventure,dark fantasy,visual novel,story rich,indie","adventure","dark fantasy","visual novel","story rich","indie"
2014,"Kill The Bad Guy",293940,"puzzle,physics,indie,strategy,simulation","puzzle","physics","indie","strategy","simulation"
2014,"X-Plane 10 Global - 64 Bit",292180,"flight,realistic,simulation,open world,adventure","flight","realistic","simulation","open world","adventure"
2014,"Carmageddon TDR 2000",331650,"racing,action,indie,gore,classic","racing","action","indie","gore","classic"
2014,"Ichi",300300,"puzzle,casual,indie,strategy,minimalist","puzzle","casual","indie","strategy","minimalist"
2014,"Lamia Must Die",385260,"rpg,anime,rpgmaker,short,fantasy","rpg","anime","rpgmaker","short","fantasy"
2014,"Collapse",289620,"action,adventure,hack and slash,third person,post-apocalyptic","action","adventure","hack and slash","third person","post-apocalyptic"
2014,"Phoenix Force",332480,"shoot 'em up,bullet hell,indie,action,arcade","shoot 'em up","bullet hell","indie","action","arcade"
2014,"Math Rescue",358200,"adventure,education,platformer,NA,NA","adventure","education","platformer","NA","NA"
2014,"The Original Strife: Veteran Edition",317040,"rpg,fps,classic,action,retro","rpg","fps","classic","action","retro"
2014,"Electronic Super Joy: Groove City",301460,"indie,platformer,action,difficult,NA","indie","platformer","action","difficult","NA"
2014,"Paganitzu",358230,"adventure,action,puzzle,NA,NA","adventure","action","puzzle","NA","NA"
2014,"Monster Bash",358210,"action,platformer,classic,NA,NA","action","platformer","classic","NA","NA"
2014,"Autumn",473520,"puzzle,casual,indie,strategy,NA","puzzle","casual","indie","strategy","NA"
2014,"Truffle Saga",302260,"adventure,puzzle,casual,action,indie","adventure","puzzle","casual","action","indie"
2014,"Darkness Within 1: In Pursuit of Loath Nolder",298930,"adventure,horror,lovecraftian,puzzle,detective","adventure","horror","lovecraftian","puzzle","detective"
2014,"War on Folvos",317380,"turn-based,strategy,indie,turn-based strategy,NA","turn-based","strategy","indie","turn-based strategy","NA"
2014,"STARWHAL",263020,"action,space,competitive,local co-op,fighting","action","space","competitive","local co-op","fighting"
2014,"Reaper - Tale of a Pale Swordsman",269370,"action,rpg,action rpg,indie,platformer","action","rpg","action rpg","indie","platformer"
2014,"Haegemonia: The Solon Heritage",294790,"strategy,action,space,indie,rts","strategy","action","space","indie","rts"
2014,"Death Rally (Classic)",358270,"action,racing,classic,retro,NA","action","racing","classic","retro","NA"
2014,"Word Rescue",358340,"adventure,education,action,female protagonist,NA","adventure","education","action","female protagonist","NA"
2014,"Zoo Park",307760,"simulation,strategy,management,NA,NA","simulation","strategy","management","NA","NA"
2014,"Super Toy Cars",116100,"racing,arcade,indie,NA,NA","racing","arcade","indie","NA","NA"
2014,"Outcast 1.1",336610,"adventure,action,voxel,classic,third person","adventure","action","voxel","classic","third person"
2014,"Starwalker",339820,"early access,rpg,NA,NA,NA","early access","rpg","NA","NA","NA"
2014,"Secret Agent",358350,"action,platformer,classic,NA,NA","action","platformer","classic","NA","NA"
2014,"Alpha Kimori 1",265870,"rpg,anime,adventure,strategy,rpgmaker","rpg","anime","adventure","strategy","rpgmaker"
2014,"House of 1,000 Doors: Family Secrets Collector's Edition",286500,"horror,casual,hidden object,adventure,point & click","horror","casual","hidden object","adventure","point & click"
2014,"Terminal Velocity",358370,"action,shooter,6dof,classic,sci-fi","action","shooter","6dof","classic","sci-fi"
2014,"Probably Archery",263420,"indie,sports,intentionally awkward controls,casual,action","indie","sports","intentionally awkward controls","casual","action"
2014,"Dark Scavenger",293880,"rpg,adventure,sci-fi,comedy,exploration","rpg","adventure","sci-fi","comedy","exploration"
2014,"Ethan: Meteor Hunter",266330,"puzzle,difficult,indie,platformer,action","puzzle","difficult","indie","platformer","action"
2014,"Dusty Revenge:Co-Op Edition",252430,"action,local co-op,co-op,indie,beat 'em up","action","local co-op","co-op","indie","beat 'em up"
2014,"Time Mysteries 3: The Final Enigma",319320,"hidden object,adventure,puzzle,atmospheric,female protagonist","hidden object","adventure","puzzle","atmospheric","female protagonist"
2014,"War in a Box: Paper Tanks",308460,"strategy,tower defense,indie,NA,NA","strategy","tower defense","indie","NA","NA"
2014,"Aveyond 3-1: Lord of Twilight",272010,"fantasy,rpg,rpgmaker,indie,adventure","fantasy","rpg","rpgmaker","indie","adventure"
2014,"Doorways: The Underworld",311250,"horror,adventure,indie,action,survival horror","horror","adventure","indie","action","survival horror"
2014,"Haunt the House: Terrortown",270630,"action,puzzle,indie,casual,cute","action","puzzle","indie","casual","cute"
2014,"ReignMaker",286200,"strategy,tower defense,casual,indie,match 3","strategy","tower defense","casual","indie","match 3"
2014,"Sisyphus Reborn",517910,"adventure,atmospheric,short,point & click,indie","adventure","atmospheric","short","point & click","indie"
2014,"Bridge Constructor Medieval",319850,"building,medieval,casual,simulation,indie","building","medieval","casual","simulation","indie"
2014,"Paranormal State: Poison Spring",268810,"hidden object,adventure,puzzle,casual,indie","hidden object","adventure","puzzle","casual","indie"
2014,"Bridge Constructor Playground",279990,"casual,simulation,indie,rpg,puzzle","casual","simulation","indie","rpg","puzzle"
2014,"Akane the Kunoichi",291130,"ninja,anime,platformer,action,female protagonist","ninja","anime","platformer","action","female protagonist"
2014,"Hocus Pocus",358290,"action,adventure,platformer,retro,classic","action","adventure","platformer","retro","classic"
2014,"Warhammer 40,000: Kill Team",275610,"action,co-op,shooter,warhammer 40k,local co-op","action","co-op","shooter","warhammer 40k","local co-op"
2014,"BlackShadows",398210,"horror,indie,adventure,NA,NA","horror","indie","adventure","NA","NA"
2014,"Monochroma",265830,"indie,adventure,puzzle,platformer,action","indie","adventure","puzzle","platformer","action"
2014,"The Entente Gold",285480,"strategy,historical,world war i,rts,NA","strategy","historical","world war i","rts","NA"
2014,"Freddi Fish and the Case of the Missing Kelp Seeds",283940,"point & click,adventure,family friendly,casual,education","point & click","adventure","family friendly","casual","education"
2014,"Farming World",277500,"simulation,agriculture,casual,indie,management","simulation","agriculture","casual","indie","management"
2014,"Pajama Sam: No Need to Hide When It's Dark Outside",283960,"adventure,point & click,casual,family friendly,puzzle","adventure","point & click","casual","family friendly","puzzle"
2014,"Max: The Curse of Brotherhood",255390,"adventure,puzzle,action,platformer,NA","adventure","puzzle","action","platformer","NA"
2014,"Cloney",400030,"casual,indie,NA,NA,NA","casual","indie","NA","NA","NA"
2014,"Battle Group 2",277490,"naval,action,indie,strategy,arcade","naval","action","indie","strategy","arcade"
2014,"Real Horror Stories Ultimate Edition",281370,"horror,adventure,indie,point & click,comedy","horror","adventure","indie","point & click","comedy"
2014,"Rhythm Destruction",301540,"casual,action,rhythm,music,indie","casual","action","rhythm","music","indie"
2014,"OCEAN CITY RACING: Redux",311400,"racing,driving,open world,action,indie","racing","driving","open world","action","indie"
2014,"Starion Tactics",312960,"strategy,action,indie,space,4x","strategy","action","indie","space","4x"
2014,"Cannon Brawl",230860,"strategy,action,adventure,indie,rts","strategy","action","adventure","indie","rts"
2014,"UFO: Aftershock",289500,"strategy,tactical,sci-fi,aliens,NA","strategy","tactical","sci-fi","aliens","NA"
2014,"Shattered Planet",305640,"space,rpg,indie,strategy,rogue-like","space","rpg","indie","strategy","rogue-like"
2014,"EvilQuest",263820,"rpg,action,retro,action rpg,indie","rpg","action","retro","action rpg","indie"
2014,"Dark Shadows - Army of Evil",280640,"indie,fantasy,hack and slash,action,rpg","indie","fantasy","hack and slash","action","rpg"
2014,"OTTTD",312630,"indie,strategy,tower defense,gore,NA","indie","strategy","tower defense","gore","NA"
2014,"They Breathe",294140,"indie,short,adventure,horror,action","indie","short","adventure","horror","action"
2014,"Magical Battle Festa",292480,"anime,fighting,magic,action,indie","anime","fighting","magic","action","indie"
2014,"8-Bit Commando",287860,"action,platformer,classic,indie,local co-op","action","platformer","classic","indie","local co-op"
2014,"The Forest of Doom",856950,"rpg,indie,NA,NA,NA","rpg","indie","NA","NA","NA"
2014,"LOVE",269270,"retro,difficult,platformer,indie,action","retro","difficult","platformer","indie","action"
2014,"Galactic Arms Race",249610,"action,space,indie,casual,NA","action","space","indie","casual","NA"
2014,"9 Clues: The Secret of Serpent Creek",284870,"adventure,puzzle,mystery,horror,detective","adventure","puzzle","mystery","horror","detective"
2014,"Hegemony Rome: The Rise of Caesar",227060,"strategy,simulation,rts,rome,sandbox","strategy","simulation","rts","rome","sandbox"
2014,"Legionwood 2: Rise of the Eternal's Realm - Director's Cut",290460,"rpg,casual,rpgmaker,NA,NA","rpg","casual","rpgmaker","NA","NA"
2014,"Arctic Adventure",358170,"adventure,action,platformer,retro,NA","adventure","action","platformer","retro","NA"
2014,"Wacky Wheels",358380,"racing,action,classic,NA,NA","racing","action","classic","NA","NA"
2014,"Khet 2.0",312720,"board game,strategy,casual,indie,NA","board game","strategy","casual","indie","NA"
2014,"Xeodrifter",319140,"exploration,indie,action,metroidvania,platformer","exploration","indie","action","metroidvania","platformer"
2014,"Volt",290280,"puzzle,platformer,indie,action,NA","puzzle","platformer","indie","action","NA"
2014,"Meltdown",268220,"action,arcade,shooter,local co-op,indie","action","arcade","shooter","local co-op","indie"
2014,"Three Dead Zed",291390,"action,platformer,indie,zombies,NA","action","platformer","indie","zombies","NA"
2014,"REVOLVER360 RE:ACTOR",313400,"action,shooter,destruction,shoot 'em up,indie","action","shooter","destruction","shoot 'em up","indie"
2014,"Reversion - The Meeting (2nd Chapter)",281060,"adventure,indie,point & click,NA,NA","adventure","indie","point & click","NA","NA"
2014,"Lili: Child of Geos - Complete Edition",266490,"adventure,indie,rpg,female protagonist,casual","adventure","indie","rpg","female protagonist","casual"
2014,"Disciples Sacred Lands Gold",281450,"strategy,turn-based,classic,fantasy,NA","strategy","turn-based","classic","fantasy","NA"
2014,"TUG",277930,"early access,survival,sandbox,adventure,crafting","early access","survival","sandbox","adventure","crafting"
2014,"MXGP - The Official Motocross Videogame",256370,"racing,sports,simulation,offroad,realistic","racing","sports","simulation","offroad","realistic"
2014,"Namariel Legends: Iron Lord Premium Edition",302730,"adventure,casual,point & click,steampunk,hidden object","adventure","casual","point & click","steampunk","hidden object"
2014,"UFO: Aftermath",292160,"strategy,tactical,aliens,turn-based,sci-fi","strategy","tactical","aliens","turn-based","sci-fi"
2014,"Homebrew - Patent Unknown",325420,"sandbox,building,physics,early access,simulation","sandbox","building","physics","early access","simulation"
2014,"QP Shooting - Dangerous!!",316600,"bullet hell,shoot 'em up,anime,indie,action","bullet hell","shoot 'em up","anime","indie","action"
2014,"FRONTIERS",293480,"rpg,adventure,open world,exploration,survival","rpg","adventure","open world","exploration","survival"
2014,"Diehard Dungeon",277870,"difficult,rogue-like,action,indie,rpg","difficult","rogue-like","action","indie","rpg"
2014,"Magnifico",320400,"strategy,board game,casual,NA,NA","strategy","board game","casual","NA","NA"
2014,"Freespace 2",273620,"space,sci-fi,masterpiece,action,simulation","space","sci-fi","masterpiece","action","simulation"
2014,"Descent 3",273590,"action,6dof,classic,fps,sci-fi","action","6dof","classic","fps","sci-fi"
2014,"TRON 2.0",327740,"classic,action,sci-fi,fps,cyberpunk","classic","action","sci-fi","fps","cyberpunk"
2014,"The Floor is Jelly",295750,"indie,platformer,puzzle,physics,relaxing","indie","platformer","puzzle","physics","relaxing"
2014,"Terrian Saga: KR-17",278640,"action,adventure,indie,platformer,retro","action","adventure","indie","platformer","retro"
2014,"Sokobond",290260,"indie,puzzle,science,minimalist,sokoban","indie","puzzle","science","minimalist","sokoban"
2014,"B-17 Flying Fortress: The Mighty 8th",328900,"flight,simulation,world war ii,NA,NA","flight","simulation","world war ii","NA","NA"
2014,"MoonBase Commander",254880,"strategy,turn-based strategy,sci-fi,classic,NA","strategy","turn-based strategy","sci-fi","classic","NA"
