"Year","Game","Appid","Developer","Publisher","PriceRange","MdPlayTime","Index","PlayerOption","VisualOption","TraitOption","MainTags"
2014,"Wacky Wheels",358380,"Beavis Soft","3D Realms (Apogee Software)","$2-$5",6,0,"none","none","none","racing,action,classic,NA,NA"
2014,"Khet 2.0",312720,"BlueLine Games","BlueLine Games","$5-$10",0,0,"singleplayer,multiplayer","none","none","board game,strategy,casual,indie,NA"
2014,"Xeodrifter",319140,"Renegade Kid","Good Shepherd Entertainment","$5-$10",0,53,"none","pixel graphics,2d","none","exploration,indie,action,metroidvania,platformer"
2014,"Volt",290280,"Quantized Bit","Quantized Bit","$0-$1",0,0,"none","2d","none","puzzle,platformer,indie,action,NA"
2014,"Meltdown",268220,"Phenomenon Games","Phenomenon Games","$5-$10",7,63,"multiplayer,4 player local","none","none","action,arcade,shooter,local co-op,indie"
2014,"Three Dead Zed",291390,"Gentleman Squid Studio","Gentleman Squid Studio","$5-$10",0,0,"none","none","none","action,platformer,indie,zombies,NA"
2014,"REVOLVER360 RE:ACTOR",313400,"Cross Eaglet","AGM PLAYISM","$5-$10",0,83,"singleplayer","2.5d,2d","great soundtrack,controller","action,shooter,destruction,shoot 'em up,indie"
2014,"Reversion - The Meeting (2nd Chapter)",281060,"3f Interactive","3f Interactive","$2-$5",0,74,"none","none","none","adventure,indie,point & click,NA,NA"
2014,"Lili: Child of Geos - Complete Edition",266490,"BitMonster, Inc.","BitMonster, Inc.","$10-$20",0,67,"singleplayer","none","none","adventure,indie,rpg,female protagonist,casual"
2014,"Disciples Sacred Lands Gold",281450,"Strategy First","Strategy First","$5-$10",0,90,"none","none","none","strategy,turn-based,classic,fantasy,NA"
2014,"TUG",277930,"Nerd Kingdom Inc.","Nerd Kingdom Inc.",NA,0,0,"multiplayer,singleplayer","none","none","early access,survival,sandbox,adventure,crafting"
2014,"MXGP - The Official Motocross Videogame",256370,"Milestone S.r.l.","Plug In Digital, Milestone S.r.l.","$10-$20",120,64,"multiplayer,singleplayer","none","free to play","racing,sports,simulation,offroad,realistic"
2014,"Namariel Legends: Iron Lord Premium Edition",302730,"Shaman Games Studio","PlayRIX","$5-$10",0,0,"none","none","none","adventure,casual,point & click,steampunk,hidden object"
2014,"UFO: Aftermath",292160,"Altar Interactive","1C Entertainment","$2-$5",0,65.64912281,"singleplayer","none","none","strategy,tactical,aliens,turn-based,sci-fi"
2014,"Homebrew - Patent Unknown",325420,"Copybugpaste","Copybugpaste","$10-$20",0,0,"multiplayer","none","none","sandbox,building,physics,early access,simulation"
2014,"QP Shooting - Dangerous!!",316600,"Orange_Juice","Fruitbat Factory","$5-$10",51,0,"singleplayer","none","great soundtrack","bullet hell,shoot 'em up,anime,indie,action"
2014,"FRONTIERS",293480,"AAD Productions","AAD Productions","$10-$20",0,0,"none","none","none","rpg,adventure,open world,exploration,survival"
2014,"Diehard Dungeon",277870,"Tricktale","Tricktale","$2-$5",0,59,"singleplayer","pixel graphics","none","difficult,rogue-like,action,indie,rpg"
2014,"Magnifico",320400,"Mixel","Slitherine Ltd.","$2-$5",0,0,"none","none","none","strategy,board game,casual,NA,NA"
2014,"Freespace 2",273620,"Volition Inc","Interplay Corp","$5-$10",0,89.64948454,"singleplayer,multiplayer","none","none","space,sci-fi,masterpiece,action,simulation"
2014,"Descent 3",273590,"Outrage Entertainment","Interplay Inc.","$5-$10",0,86.46153846,"none","none","none","action,6dof,classic,fps,sci-fi"
2014,"TRON 2.0",327740,"Monolith Productions, Inc.","Disney Interactive","$5-$10",0,83.82627119,"singleplayer,multiplayer","none","none","classic,action,sci-fi,fps,cyberpunk"
2014,"The Floor is Jelly",295750,"Ian Snyder","Ian Snyder","$5-$10",0,76.78873239,"none","2d","great soundtrack","indie,platformer,puzzle,physics,relaxing"
2014,"Terrian Saga: KR-17",278640,"Wonderfling","Digital Tribe","$2-$5",60,83,"none","pixel graphics,2d","none","action,adventure,indie,platformer,retro"
2014,"Sokobond",290260,"Alan Hazelden, Harry Lee","Draknek","$5-$10",0,81.60526316,"singleplayer","colorful","controller,great soundtrack","indie,puzzle,science,minimalist,sokoban"
2014,"B-17 Flying Fortress: The Mighty 8th",328900,"Wayward Design","Retroism, Nightdive Studios","$5-$10",0,81.49006623,"none","none","none","flight,simulation,world war ii,NA,NA"
2014,"MoonBase Commander",254880,"Humongous Entertainment","Rebellion","$5-$10",0,76.48201439,"none","none","none","strategy,turn-based strategy,sci-fi,classic,NA"
2014,"Perimeter",289440,"K-D Lab","1C Entertainment","$2-$5",0,76.91981132,"none","none","none","strategy,rts,sci-fi,classic,atmospheric"
2014,"Haunted",260550,"dtp Entertainment","Viva Media","$10-$20",0,76,"singleplayer","none","none","adventure,casual,point & click,female protagonist,NA"
2014,"MotoGP14",256390,"Milestone S.r.l.","Plug In Digital, Milestone S.r.l.","$10-$20",643,59.78378378,"multiplayer","none","none","racing,simulation,sports,NA,NA"
2014,"GoD Factory: Wingmen",262750,"Nine Dots Studio","Nine Dots Studio","$10-$20",0,74.59375,"multiplayer","vr","none","space,shooter,action,simulation,strategy"
2014,"FRACT OSC",243220,"Phosfiend Systems","Phosfiend Systems","$10-$20",0,73.54480287,"singleplayer","none","great soundtrack","music,puzzle,exploration,open world,indie"
2014,"Road Not Taken",293740,"Spry Fox LLC","Spry Fox LLC","$10-$20",0,74.21658986,"singleplayer","none","none","puzzle,atmospheric,indie,rogue-like,adventure"
2014,"Fenix Rage",294460,"Green Lava Studios","Reverb Triple XP","$10-$20",NA,74.55555556,"none","2d","great soundtrack","difficult,indie,action,adventure,platformer"
2014,"The Samaritan Paradox",283180,"Faravid Interactive","Screen 7","$5-$10",0,72.46268657,"singleplayer","pixel graphics","none","adventure,point & click,indie,drama,mystery"
2014,"Roundabout",303430,"No Goblin","No Goblin","$5-$10",0,75.2,"singleplayer","none","none","driving,adventure,action,puzzle,open world"
2014,"Bad Mojo Redux",255960,"Pulse Entertainment","Nightdive Studios","$5-$10",0,73.58208955,"none","1990's","none","adventure,fmv,puzzle,simulation,horror"
2014,"TRI: Of Friendship and Madness",293660,"Rat King Entertainment","Rising Star Games","$10-$20",0,74.21052632,"singleplayer","colorful,3d","great soundtrack","adventure,puzzle,exploration,first-person,indie"
2014,"Shadows: Heretic Kingdoms",256030,"Games Farm","Kalypso Media Digital Ltd","Above $25",0,73.17391304,"singleplayer","none","great soundtrack,replay value","rpg,isometric,action rpg,adventure,action"
2014,"Drox Operative",274480,"Soldak Entertainment","Soldak Entertainment","$10-$20",4,74.44444444,"singleplayer,multiplayer","none","none","space,action,rpg,action rpg,co-op"
2014,"Where is my Heart?",244950,"Schulenburg Software","Die Gute Fabrik","$5-$10",0,74,"none","pixel graphics","none","indie,casual,adventure,puzzle,platformer"
2014,"Particulars",259470,"SeeThrough Studios","SeeThrough Studios","$5-$10",82,74,"none","none","none","puzzle,physics,indie,NA,NA"
2014,"Pier Solar and the Great Architects",286220,"WaterMelon","WaterMelon","$10-$20",0,71,"singleplayer","none","none","rpg,jrpg,turn-based,retro,indie"
2014,"Driftmoon",263380,"Ville Monkkonen, Anne Monkkonen","Instant Kingdom","$10-$20",0,73.55855856,"none","none","none","adventure,rpg,indie,fantasy,top-down"
2014,"Qvadriga",297760,"Turnopia","Slitherine Ltd.","$10-$20",0,66.84126984,"singleplayer","none","replay value","racing,historical,rome,turn-based,tactical"
2014,"Blood II: The Chosen + Expansion",299050,"Monolith Productions","Atari","$2-$5",0,71.73684211,"none","1990's","none","action,adventure,fps,gore,classic"
2014,"MouseCraft",252750,"Crunching Koalas","Crunching Koalas","$5-$10",5,71.44086022,"none","none","none","puzzle,level editor,lemmings,indie,casual"
2014,"Perimeter: Emperor's Testament",289240,"K-D Lab","1C Entertainment","$2-$5",0,72,"none","none","none","strategy,rts,NA,NA,NA"
2014,"Qbeh-1: The Atlas Cube",252550,"Liquid Flower","Digital Tribe","$5-$10",2,72.91525424,"singleplayer","vr","great soundtrack","puzzle,adventure,atmospheric,platformer,building"
2014,"J.U.L.I.A.: Among the Stars",257690,"CBE Software s.r.o.","CBE Software s.r.o.","$10-$20",0,72.01769912,"singleplayer","none","none","adventure,space,puzzle,exploration,indie"
2014,"The Golf Club",269730,"HB Studios","HB Studios","Above $25",0,67.20710059,"multiplayer,singleplayer","none","none","golf,simulation,procedural generation,sports,level editor"
2014,"Echelon",311080,"MADia Entertainment","Buka Entertainment","$2-$5",0,69.86046512,"none","none","none","simulation,action,flight,NA,NA"
2014,"Panzer Tactics HD",277630,"Sproing","THQ Nordic","$5-$10",0,69,"none","none","none","world war ii,strategy,simulation,turn-based strategy,hex grid"
2014,"Metrocide",313130,"Flat Earth Games","Flat Earth Games","$10-$20",36,68,"none","none","none","cyberpunk,stealth,indie,top-down,shooter"
2014,"Warhammer 40,000: Armageddon",312370,"Flashback Games, The Lordz Games Studio","Slitherine Ltd.","Above $25",0,67.63461538,"singleplayer,multiplayer","none","replay value","strategy,turn-based,turn-based strategy,war,warhammer 40k"
2014,"Sinking Island",333430,"White Birds Productions","Microids","$5-$10",10,68.43137255,"none","none","none","adventure,point & click,detective,mystery,NA"
2014,"Pandora: First Contact",287580,"Proxy Studios","Slitherine Ltd.","Above $25",0,69.78947368,"singleplayer,multiplayer","none","replay value","strategy,4x,turn-based strategy,turn-based,space"
2014,"A Golden Wake",307570,"Grundislav Games","Wadjet Eye Games","$5-$10",0,67.15789474,"none","pixel graphics","none","adventure,indie,point & click,NA,NA"
2014,"Dracula 2: The Last Sanctuary",289820,"Microids","Microids","$2-$5",0,68,"none","none","none","adventure,point & click,casual,horror,vampire"
2014,"Kromaia",285980,"Kraken Empire","Rising Star Games","$10-$20",0,69.59649123,"singleplayer","none","none","action,space,shooter,indie,shoot 'em up"
2014,"Runers",306550,"LGK Games","Mastertronic","$5-$10",0,68.12621359,"none","none","none","rogue-like,top-down,rpg,indie,rogue-lite"
2014,"Eschalon: Book III",257870,"Basilisk Games","Basilisk Games","$5-$10",0,67,"singleplayer","none","none","rpg,indie,adventure,isometric,turn-based"
2014,"Faces of War",289300,"Best Way","1C Entertainment","$2-$5",0,71.5480427,"multiplayer","none","none","strategy,world war ii,action,war,simulation"
2014,"The Cameron Files: The Secret at Loch Ness",302170,"Microids","Microids","$2-$5",0,65.36842105,"none","none","none","adventure,casual,point & click,NA,NA"
2014,"Concursion",303340,"Puuba","Puuba","$2-$5",0,67.40963855,"none","none","great soundtrack","platformer,indie,action,difficult,hack and slash"
2014,"Wrack",253610,"Final Boss Entertainment","Final Boss Entertainment","$5-$10",20,68.28571429,"singleplayer","none","great soundtrack","action,shooter,arcade,score attack,first-person"
2014,"Unrest",292400,"Pyrodactyl","Pyrodactyl","$5-$10",0,64.21301775,"singleplayer","none","none","adventure,rpg,fantasy,indie,choices matter"
2014,"Memento Mori 2",237970,"Centauri Production","Bohemia Interactive","$20-$25",0,0,"singleplayer","none","none","adventure,indie,point & click,female protagonist,NA"
2014,"Cold War",260650,"Mindware Studios","THQ Nordic","$2-$5",0,63.60515021,"singleplayer","none","none","stealth,action,cold war,third person,NA"
2014,"Curse: The Eye of Isis",302210,"Asylum entertainment","Microids","$2-$5",0,63.11864407,"none","none","none","survival horror,horror,adventure,action,NA"
2014,"Qora",304460,"Holden Boyles, Ciprian Stanciu","Curve Digital","$5-$10",0,63,"none","pixel graphics","none","adventure,indie,walking simulator,exploration,platformer"
2014,"Quest for Infamy",264560,"Infamous Quests","Phoenix Online Publishing","$5-$10",59,66.14285714,"none","pixel graphics","none","adventure,rpg,retro,indie,point & click"
2014,"Dominique Pamplemousse",270310,"Squinkifer Productions","Squinkifer Productions","$0-$1",0,56,"none","none","none","adventure,detective,casual,indie,point & click"
2014,"The Old City: Leviathan",297350,"PostMod Softworks","PostMod Softworks","$5-$10",0,61.02617801,"none","none","great soundtrack","exploration,adventure,walking simulator,atmospheric,indie"
2014,"Wings Over Europe",281580,"Third Wire Productions","Strategy First","$5-$10",0,64.87878788,"none","none","none","flight,simulation,NA,NA,NA"
2014,"Shadow Ops: Red Mercury",286770,"Zombie Studios","Retroism","$5-$10",0,61.13953488,"none","none","none","shooter,action,fps,first-person,NA"
2014,"Spate",269810,"Eric Provan - Ayyo Games","Ayyo Games",NA,0,63.55555556,"none","none","none","adventure,surreal,indie,platformer,action"
2014,"Wings! Remastered Edition",320840,"Cinemaware","Cinemaware","$10-$20",0,65.85714286,"singleplayer","none","remake","action,world war i,flight,classic,simulation"
2014,"Constant C",251510,"International Games System, Co., LTD.","International Games System, Co., LTD.","$5-$10",0,63,"none","none","none","puzzle,platformer,indie,casual,action"
2014,"Journal",261680,"Locked Door Puzzle","Lupus Studios Limited","$5-$10",0,59.6,"singleplayer","none","none","adventure,indie,female protagonist,walking simulator,interactive fiction"
2014,"Schrodinger's Cat And The Raiders Of The Lost Quark",295490,"Italic Pig","Team17 Digital Ltd","$5-$10",0,59.17647059,"none","none","none","action,adventure,platformer,puzzle-platformer,NA"
2014,"Disney TRON: Evolution",315440,"GameStar","Disney Interactive","$10-$20",0,57.55555556,"none","none","none","action,sci-fi,adventure,parkour,cyberpunk"
2014,"Jet Car Stunts",274880,"GRIP Digital s.r.o.","bitComposer Games","$2-$5",0,57.89473684,"multiplayer","none","none","racing,sports,indie,fast-paced,NA"
2014,"Croixleur Sigma",250640,"souvenir circ.","Nyu Media","$5-$10",0,57.66666667,"none","none","great soundtrack","action,indie,fighting,anime,hack and slash"
2014,"BeatBlasters III",246800,"Chainsawesome Games","Chainsawesome Games","$5-$10",0,58.66666667,"none","none","none","action,rhythm,music,platformer,indie"
2014,"El Matador",289280,"Plastic Reality Technologies","1C Entertainment","$2-$5",0,53.13138686,"singleplayer","none","none","action,third person,bullet time,shooter,third-person shooter"
2014,"Moebius: Empire Rising",264520,"Phoenix Online Studios","Phoenix Online Publishing","$10-$20",0,55.83429672,"none","none","none","adventure,puzzle,point & click,indie,mystery"
2014,"Railroad Pioneer",306490,"Kritzelkratz 3000, JoWooD","HandyGames","$2-$5",0,55.64150943,"none","none","none","simulation,management,strategy,trains,NA"
2014,"YAIBA: NINJA GAIDEN Z",252230,"Spark Unlimited, comcept Inc., Team NINJA","KOEI TECMO GAMES CO., LTD.","Above $25",0,52.75,"none","none","none","ninja,zombies,action,hack and slash,adventure"
2014,"Line Of Defense Tactics - Tactical Advantage",267220,"3000AD","3000AD","$5-$10",0,28.34710744,"singleplayer","none","none","strategy,action,tactical,space,indie"
2014,"Konung 2",289360,"1C Entertainment","1C Entertainment","$2-$5",0,46.36065574,"none","none","none","rpg,fantasy,isometric,NA,NA"
2014,"Procyon",266250,"Deadly Red Cube","Deadly Red Cube","$2-$5",0,0,"none","none","none","local co-op,indie,shoot 'em up,action,bullet hell"
2014,"Cyto",302650,"Room 8 Studio","Room 8 Studio","$2-$5",0,0,"none","none","none","puzzle,indie,casual,NA,NA"
2014,"Last Inua",331980,"Glowforth","Wired Productions, THQ Nordic","$5-$10",0,0,"none","none","none","adventure,indie,casual,platformer,puzzle-platformer"
2014,"Space Legends: At the Edge of the Universe",328880,"Red Hedgehog","Viva Media","$5-$10",0,0,"none","none","none","adventure,hidden object,casual,sci-fi,point & click"
2014,"Bet On Soldier",335320,"Kylotonn","Microids","$5-$10",0,56.24427481,"none","none","none","action,fps,shooter,first-person,NA"
2014,"Heroes Rise: The Hero Project",304290,"Choice of Games","Choice of Games","$2-$5",0,0,"none","none","none","text-based,indie,choose your own adventure,rpg,interactive fiction"
2014,"Aqua Kitty - Milk Mine Defender",263880,"TIKIPOD, Electric Cafe","TIKIPOD","$5-$10",0,79,"local multiplayer","2d,pixel graphics","great soundtrack","action,indie,retro,arcade,local co-op"
2014,"Putt-Putt Joins the Parade",283920,"Humongous Entertainment","Humongous Entertainment, Nightdive Studios","$5-$10",0,0,"singleplayer","none","none","adventure,point & click,family friendly,casual,cult classic"
2014,"Logistics Company",328310,"Crenetic GmbH Studios","rondomedia GmbH","$10-$20",0,0,"none","none","none","simulation,NA,NA,NA,NA"
2014,"Call of Cthulhu: The Wasted Land",251390,"Red Wasp Design Ltd","Red Wasp Design Ltd",NA,0,74,"singleplayer","none","none","rpg,strategy,turn-based,action,turn-based strategy"
2014,"Freedom Fall",262770,"Stirfire Studios","Stirfire Studios","$5-$10",0,75,"singleplayer","2d","none","action,platformer,indie,adventure,short"
2014,"Wildlife Park 2 - Horses",307770,"b-alive gmbh","b-alive gmbh","$2-$5",0,0,"none","none","replay value","horses,building,adventure,management,sandbox"
2014,"Words for Evil",335790,"Dylan Loney","Dylan Loney","$2-$5",0,0,"singleplayer","pixel graphics","none","word game,rpg,typing,spelling,indie"
2014,"Recovery Search & Rescue Simulation",262870,"Excalibur Publishing","Excalibur Publishing","$2-$5",0,20,"none","none","none","simulation,NA,NA,NA,NA"
